
---- CODIGOS SHANNON FANO ----

CARACTER -----     PROBABILIDAD     ------     CODIGO     -----     INFORMACION     -----     ENTROPIA TOTAL     -----     LONG MEDIA     ----     RENDIMIENTO     --- REDUNDANCIA

- que -			0,058				00000 			 4,118			 9,228				 9,307			 0,992		 0,008
- volverás -			0,000				11011111010011 			 13,885				- 					- 
- otro, -			0,000				11011111010100 			 13,885				- 					- 
- Procura -			0,000				11011111010101 			 13,885				- 					- 
- pasees -			0,000				1101111101011 			 13,885				- 					- 
- ahí -			0,000				11011111011000 			 13,885				- 					- 
- sabré -			0,000				11011111011001 			 13,885				- 					- 
- contenía -			0,000				11011111011010 			 13,885				- 					- 
- papel; -			0,000				11011111011011 			 13,885				- 					- 
- querer -			0,000				11011111011100 			 13,885				- 					- 
- prometió -			0,000				11011111011101 			 13,885				- 					- 
- puntualidad, -			0,000				1101111101111 			 13,885				- 					- 
- ofrecí -			0,000				11011111100000 			 13,885				- 					- 
- mismo; -			0,000				11011111100001 			 13,885				- 					- 
- opuso -			0,000				11011111100010 			 13,885				- 					- 
- consentiría -			0,000				11011111100011 			 13,885				- 					- 
- saliese -			0,000				11011111100100 			 13,885				- 					- 
- mostrado -			0,000				11011111100101 			 13,885				- 					- 
- cumplían -			0,000				11011111100110 			 13,885				- 					- 
- cautiverio; -			0,000				11011111100111 			 13,885				- 					- 
- vocee -			0,000				11011111101000 			 13,885				- 					- 
- hablan -			0,000				11011111101001 			 13,885				- 					- 
- remedio -			0,000				11011111101010 			 13,885				- 					- 
- principales -			0,000				11011111101011 			 13,885				- 					- 
- recatando -			0,000				11011111101100 			 13,885				- 					- 
- Mallorca -			0,000				11011111101101 			 13,885				- 					- 
- armar -			0,000				1101111110111 			 13,885				- 					- 
- vuelto; -			0,000				11011111110000 			 13,885				- 					- 
- alcanzada -			0,000				11011111110001 			 13,885				- 					- 
- perderla -			0,000				11011111110010 			 13,885				- 					- 
- borraba -			0,000				11011111110011 			 13,885				- 					- 
- confirmación -			0,000				11011111110100 			 13,885				- 					- 
- brevemente -			0,000				11011111110101 			 13,885				- 					- 
- acaecido -			0,000				1101111111011 			 13,885				- 					- 
- partes, -			0,000				11011111111000 			 13,885				- 					- 
- suceden -			0,000				11011111111001 			 13,885				- 					- 
- espanto -			0,000				11011111111010 			 13,885				- 					- 
- admiración. -			0,000				11011111111011 			 13,885				- 					- 
- hacerse -			0,000				11011111111100 			 13,885				- 					- 
- tratante -			0,000				11011111111101 			 13,885				- 					- 
- Tetuán -			0,000				1101111111111 			 13,885				- 					- 
- costa; -			0,000				11100000000000 			 13,885				- 					- 
- fácilmente -			0,000				11100000000001 			 13,885				- 					- 
- traza -			0,000				11100000000010 			 13,885				- 					- 
- sacarlos -			0,000				11100000000011 			 13,885				- 					- 
- embarcarlos -			0,000				11100000000100 			 13,885				- 					- 
- Cuanto -			0,000				11100000000101 			 13,885				- 					- 
- mora, -			0,000				11100000000110 			 13,885				- 					- 
- rescatarlos -			0,000				11100000000111 			 13,885				- 					- 
- facilísima -			0,000				11100000001000 			 13,885				- 					- 
- día; -			0,000				11100000001001 			 13,885				- 					- 
- ofrecía -			0,000				11100000001010 			 13,885				- 					- 
- consienten -			0,000				11100000001011 			 13,885				- 					- 
- tenga -			0,000				11100000001100 			 13,885				- 					- 
- temen -			0,000				11100000001101 			 13,885				- 					- 
- compra -			0,000				1110000000111 			 13,885				- 					- 
- español, -			0,000				11100000010000 			 13,885				- 					- 
- facilitaría -			0,000				11100000010001 			 13,885				- 					- 
- inconveniente -			0,000				11100000010010 			 13,885				- 					- 
- ganancia -			0,000				11100000010011 			 13,885				- 					- 
- mercancías, -			0,000				11100000010100 			 13,885				- 					- 
- sombra -			0,000				11100000010101 			 13,885				- 					- 
- vendría -			0,000				11100000010110 			 13,885				- 					- 
- acabado -			0,000				11100000010111 			 13,885				- 					- 
- demás. -			0,000				11100000011000 			 13,885				- 					- 
- enviar -			0,000				11100000011001 			 13,885				- 					- 
- osamos -			0,000				11100000011010 			 13,885				- 					- 
- contradecirle, -			0,000				11100000011011 			 13,885				- 					- 
- hacíamos -			0,000				11100000011100 			 13,885				- 					- 
- descubrir, -			0,000				11100000011101 			 13,885				- 					- 
- vidas, -			0,000				1110000001111 			 13,885				- 					- 
- descubriese -			0,000				11100000100000 			 13,885				- 					- 
- cuya -			0,000				11100000100001 			 13,885				- 					- 
- diéramos -			0,000				11100000100010 			 13,885				- 					- 
- nuestras; -			0,000				11100000100011 			 13,885				- 					- 
- ponernos -			0,000				11100000100100 			 13,885				- 					- 
- diciéndole -			0,000				11100000100101 			 13,885				- 					- 
- haríamos -			0,000				11100000100110 			 13,885				- 					- 
- aconsejaba, -			0,000				11100000100111 			 13,885				- 					- 
- advertido -			0,000				11100000101000 			 13,885				- 					- 
- dilatar -			0,000				11100000101001 			 13,885				- 					- 
- negocio, -			0,000				11100000101010 			 13,885				- 					- 
- ponello -			0,000				11100000101011 			 13,885				- 					- 
- obra. -			0,000				11100000101100 			 13,885				- 					- 
- Ofrecíle -			0,000				11100000101101 			 13,885				- 					- 
- acaeció -			0,000				1110000010111 			 13,885				- 					- 
- jumá, -			0,000				11100000110000 			 13,885				- 					- 
- dinero; -			0,000				11100000110001 			 13,885				- 					- 
- bastase, -			0,000				11100000110010 			 13,885				- 					- 
- avisásemos, -			0,000				11100000110011 			 13,885				- 					- 
- pidiésemos, -			0,000				11100000110100 			 13,885				- 					- 
- echaría -			0,000				11100000110101 			 13,885				- 					- 
- llaves -			0,000				11100000110110 			 13,885				- 					- 
- ochocientos -			0,000				11100000110111 			 13,885				- 					- 
- rescaté -			0,000				11100000111000 			 13,885				- 					- 
- valenciano -			0,000				11100000111001 			 13,885				- 					- 
- hallaba -			0,000				11100000111010 			 13,885				- 					- 
- rescató -			0,000				11100000111011 			 13,885				- 					- 
- rey, -			0,000				11100000111100 			 13,885				- 					- 
- tomándome -			0,000				11100000111101 			 13,885				- 					- 
- dándola -			0,000				1110000011111 			 13,885				- 					- 
- pagaría -			0,000				11100001000000 			 13,885				- 					- 
- sospechas -			0,000				11100001000001 			 13,885				- 					- 
- granjerías, -			0,000				11100001000010 			 13,885				- 					- 
- callado. -			0,000				11100001000011 			 13,885				- 					- 
- caviloso, -			0,000				11100001000100 			 13,885				- 					- 
- atreví -			0,000				11100001000101 			 13,885				- 					- 
- desembolsase -			0,000				11100001000110 			 13,885				- 					- 
- jueves -			0,000				11100001000111 			 13,885				- 					- 
- avisó -			0,000				11100001001000 			 13,885				- 					- 
- rogándome -			0,000				11100001001001 			 13,885				- 					- 
- rescatase, -			0,000				11100001001010 			 13,885				- 					- 
- buscase -			0,000				11100001001011 			 13,885				- 					- 
- verla. -			0,000				11100001001100 			 13,885				- 					- 
- Respondíle -			0,000				11100001001101 			 13,885				- 					- 
- haría, -			0,000				1110000100111 			 13,885				- 					- 
- encomendarnos -			0,000				11100001010000 			 13,885				- 					- 
- enseñado. -			0,000				11100001010001 			 13,885				- 					- 
- compañeros -			0,000				11100001010010 			 13,885				- 					- 
- rescatasen, -			0,000				11100001010011 			 13,885				- 					- 
- salida -			0,000				11100001010100 			 13,885				- 					- 
- viéndome -			0,000				11100001010101 			 13,885				- 					- 
- alborotasen -			0,000				11100001010110 			 13,885				- 					- 
- persuadiese -			0,000				11100001010111 			 13,885				- 					- 
- diablo -			0,000				11100001011000 			 13,885				- 					- 
- hiciesen -			0,000				11100001011001 			 13,885				- 					- 
- perjuicio -			0,000				11100001011010 			 13,885				- 					- 
- temor, -			0,000				11100001011011 			 13,885				- 					- 
- aventura, -			0,000				11100001011100 			 13,885				- 					- 
- rescaté, -			0,000				11100001011101 			 13,885				- 					- 
- entregando -			0,000				1110000101111 			 13,885				- 					- 
- certeza -			0,000				11100001100000 			 13,885				- 					- 
- fianza; -			0,000				11100001100001 			 13,885				- 					- 
- secreto, -			0,000				11100001100010 			 13,885				- 					- 
- había. -			0,000				11100001100011 			 13,885				- 					- 
- 41: -			0,000				11100001100100 			 13,885				- 					- 
- días, -			0,000				11100001100101 			 13,885				- 					- 
- comprada -			0,000				11100001100110 			 13,885				- 					- 
- capaz -			0,000				11100001100111 			 13,885				- 					- 
- personas; -			0,000				11100001101000 			 13,885				- 					- 
- color, -			0,000				11100001101001 			 13,885				- 					- 
- leguas -			0,000				11100001101010 			 13,885				- 					- 
- contratación -			0,000				11100001101011 			 13,885				- 					- 
- higos -			0,000				11100001101100 			 13,885				- 					- 
- pasos. -			0,000				11100001101101 			 13,885				- 					- 
- Dos -			0,000				1110000110111 			 13,885				- 					- 
- Tagarinos -			0,000				11100001110000 			 13,885				- 					- 
- Aragón, -			0,000				11100001110001 			 13,885				- 					- 
- Granada, -			0,000				11100001110010 			 13,885				- 					- 
- mudéjares, -			0,000				11100001110011 			 13,885				- 					- 
- reino -			0,000				11100001110100 			 13,885				- 					- 
- Fez -			0,000				11100001110101 			 13,885				- 					- 
- mudéjares -			0,000				1110000111011 			 13,885				- 					- 
- elches, -			0,000				11100001111000 			 13,885				- 					- 
- sirve -			0,000				11100001111001 			 13,885				- 					- 
- guerra. -			0,000				11100001111010 			 13,885				- 					- 
- caleta -			0,000				11100001111011 			 13,885				- 					- 
- ballesta -			0,000				11100001111100 			 13,885				- 					- 
- esperaba; -			0,000				11100001111101 			 13,885				- 					- 
- morillos -			0,000				1110000111111 			 13,885				- 					- 
- zalá, -			0,000				11100010000000 			 13,885				- 					- 
- ensayarse -			0,000				11100010000001 			 13,885				- 					- 
- burlas -			0,000				11100010000010 			 13,885				- 					- 
- veras; -			0,000				11100010000011 			 13,885				- 					- 
- conocelle; -			0,000				11100010000100 			 13,885				- 					- 
- decille -			0,000				11100010000101 			 13,885				- 					- 
- contenta -			0,000				11100010000110 			 13,885				- 					- 
- segura, -			0,000				11100010000111 			 13,885				- 					- 
- manden. -			0,000				11100010001000 			 13,885				- 					- 
- comunicar, -			0,000				11100010001001 			 13,885				- 					- 
- razonable; -			0,000				11100010001010 			 13,885				- 					- 
- pesado -			0,000				11100010001011 			 13,885				- 					- 
- hablado, -			0,000				11100010001100 			 13,885				- 					- 
- alborotara, -			0,000				11100010001101 			 13,885				- 					- 
- renegados. -			0,000				1110001000111 			 13,885				- 					- 
- ordenaba -			0,000				11100010010000 			 13,885				- 					- 
- tenía; -			0,000				11100010010001 			 13,885				- 					- 
- seguramente -			0,000				11100010010010 			 13,885				- 					- 
- como, -			0,000				11100010010011 			 13,885				- 					- 
- ordenaba, -			0,000				11100010010100 			 13,885				- 					- 
- bogasen -			0,000				11100010010101 			 13,885				- 					- 
- mirase -			0,000				11100010010110 			 13,885				- 					- 
- cuáles -			0,000				11100010010111 			 13,885				- 					- 
- conmigo, -			0,000				11100010011000 			 13,885				- 					- 
- rescatados, -			0,000				11100010011001 			 13,885				- 					- 
- hablados -			0,000				11100010011010 			 13,885				- 					- 
- determinado -			0,000				11100010011011 			 13,885				- 					- 
- partida. -			0,000				11100010011100 			 13,885				- 					- 
- ciudad; -			0,000				11100010011101 			 13,885				- 					- 
- coyuntura, -			0,000				1110001001111 			 13,885				- 					- 
- veinte -			0,000				11100010100000 			 13,885				- 					- 
- llevado -			0,000				11100010100001 			 13,885				- 					- 
- éstos -			0,000				11100010100010 			 13,885				- 					- 
- hallaran, -			0,000				11100010100011 			 13,885				- 					- 
- astillero; -			0,000				11100010100100 			 13,885				- 					- 
- tarde -			0,000				11100010100101 			 13,885				- 					- 
- uno, -			0,000				11100010100110 			 13,885				- 					- 
- disimuladamente, -			0,000				11100010100111 			 13,885				- 					- 
- aguardasen -			0,000				11100010101000 			 13,885				- 					- 
- viesen -			0,000				11100010101001 			 13,885				- 					- 
- dijesen -			0,000				11100010101010 			 13,885				- 					- 
- mandado -			0,000				11100010101011 			 13,885				- 					- 
- lugar. -			0,000				11100010101100 			 13,885				- 					- 
- Hecha -			0,000				11100010101101 			 13,885				- 					- 
- otra, -			0,000				1110001010111 			 13,885				- 					- 
- negocios, -			0,000				11100010110000 			 13,885				- 					- 
- apercebida -			0,000				11100010110001 			 13,885				- 					- 
- aviso, -			0,000				11100010110010 			 13,885				- 					- 
- sobresaltase -			0,000				11100010110011 			 13,885				- 					- 
- asaltásemos -			0,000				11100010110100 			 13,885				- 					- 
- volver. -			0,000				11100010110101 			 13,885				- 					- 
- hablarla; -			0,000				1110001011011 			 13,885				- 					- 
- coger -			0,000				11100010111000 			 13,885				- 					- 
- allá, -			0,000				11100010111001 			 13,885				- 					- 
- encontré -			0,000				11100010111010 			 13,885				- 					- 
- Berbería, -			0,000				11100010111011 			 13,885				- 					- 
- halla -			0,000				11100010111100 			 13,885				- 					- 
- morisca, -			0,000				11100010111101 			 13,885				- 					- 
- castellana, -			0,000				1110001011111 			 13,885				- 					- 
- nación -			0,000				11100011000000 			 13,885				- 					- 
- lenguas, -			0,000				11100011000001 			 13,885				- 					- 
- entendemos; -			0,000				11100011000010 			 13,885				- 					- 
- lenguaje -			0,000				11100011000011 			 13,885				- 					- 
- Respondile -			0,000				11100011000100 			 13,885				- 					- 
- Mamí -			0,000				11100011000101 			 13,885				- 					- 
- (y -			0,000				11100011000110 			 13,885				- 					- 
- suyo), -			0,000				11100011000111 			 13,885				- 					- 
- Preguntóme, -			0,000				11100011001000 			 13,885				- 					- 
- consiguiente, -			0,000				11100011001001 			 13,885				- 					- 
- cuánto -			0,000				11100011001010 			 13,885				- 					- 
- mí. -			0,000				11100011001011 			 13,885				- 					- 
- preguntas -			0,000				11100011001100 			 13,885				- 					- 
- respuestas, -			0,000				11100011001101 			 13,885				- 					- 
- melindre -			0,000				1110001100111 			 13,885				- 					- 
- tampoco -			0,000				11100011010000 			 13,885				- 					- 
- esquivan, -			0,000				11100011010001 			 13,885				- 					- 
- antes, -			0,000				11100011010010 			 13,885				- 					- 
- venía, -			0,000				11100011010011 			 13,885				- 					- 
- espacio, -			0,000				11100011010100 			 13,885				- 					- 
- llamó -			0,000				11100011010101 			 13,885				- 					- 
- llegase. -			0,000				11100011010110 			 13,885				- 					- 
- Demasiada -			0,000				11100011010111 			 13,885				- 					- 
- hermosura, -			0,000				11100011011000 			 13,885				- 					- 
- gentileza, -			0,000				11100011011001 			 13,885				- 					- 
- gallardo -			0,000				11100011011010 			 13,885				- 					- 
- ojos; -			0,000				11100011011011 			 13,885				- 					- 
- diré -			0,000				11100011011100 			 13,885				- 					- 
- pendían -			0,000				11100011011101 			 13,885				- 					- 
- hermosísimo -			0,000				1110001101111 			 13,885				- 					- 
- orejas -			0,000				11100011100000 			 13,885				- 					- 
- gargantas -			0,000				11100011100001 			 13,885				- 					- 
- descubiertas, -			0,000				11100011100010 			 13,885				- 					- 
- usanza, -			0,000				11100011100011 			 13,885				- 					- 
- manillas -			0,000				11100011100100 			 13,885				- 					- 
- morisco) -			0,000				11100011100101 			 13,885				- 					- 
- purísimo -			0,000				11100011100110 			 13,885				- 					- 
- diamantes -			0,000				11100011100111 			 13,885				- 					- 
- engastados, -			0,000				11100011101000 			 13,885				- 					- 
- estimaba -			0,000				11100011101001 			 13,885				- 					- 
- doblas, -			0,000				11100011101010 			 13,885				- 					- 
- muñecas -			0,000				11100011101011 			 13,885				- 					- 
- valían -			0,000				11100011101100 			 13,885				- 					- 
- tanto. -			0,000				11100011101101 			 13,885				- 					- 
- cantidad -			0,000				1110001110111 			 13,885				- 					- 
- buenas, -			0,000				11100011110000 			 13,885				- 					- 
- gala -			0,000				11100011110001 			 13,885				- 					- 
- bizarría -			0,000				11100011110010 			 13,885				- 					- 
- adornarse -			0,000				11100011110011 			 13,885				- 					- 
- ricas -			0,000				11100011110100 			 13,885				- 					- 
- aljófar, -			0,000				11100011110101 			 13,885				- 					- 
- aljófar -			0,000				1110001111011 			 13,885				- 					- 
- naciones; -			0,000				11100011111000 			 13,885				- 					- 
- había, -			0,000				11100011111001 			 13,885				- 					- 
- docientos -			0,000				11100011111010 			 13,885				- 					- 
- reliquias -			0,000				11100011111011 			 13,885				- 					- 
- conjeturar -			0,000				11100011111100 			 13,885				- 					- 
- cuál -			0,000				11100011111101 			 13,885				- 					- 
- prosperidades. -			0,000				1110001111111 			 13,885				- 					- 
- sazones, -			0,000				11100100000000 			 13,885				- 					- 
- requiere -			0,000				11100100000001 			 13,885				- 					- 
- disminuirse -			0,000				11100100000010 			 13,885				- 					- 
- acrecentarse; -			0,000				11100100000011 			 13,885				- 					- 
- pasiones -			0,000				11100100000100 			 13,885				- 					- 
- ánimo -			0,000				11100100000101 			 13,885				- 					- 
- levanten -			0,000				11100100000110 			 13,885				- 					- 
- abajen, -			0,000				11100100000111 			 13,885				- 					- 
- destruyen. -			0,000				11100100001000 			 13,885				- 					- 
- o, -			0,000				11100100001001 			 13,885				- 					- 
- serlo -			0,000				11100100001010 			 13,885				- 					- 
- puesto, -			0,000				11100100001011 			 13,885				- 					- 
- deidad -			0,000				11100100001100 			 13,885				- 					- 
- venida -			0,000				11100100001101 			 13,885				- 					- 
- remedio. -			0,000				1110010000111 			 13,885				- 					- 
- Mamí, -			0,000				11100100010000 			 13,885				- 					- 
- lenguas -			0,000				11100100010001 			 13,885				- 					- 
- caballero, -			0,000				11100100010010 			 13,885				- 					- 
- rescataba. -			0,000				11100100010011 			 13,885				- 					- 
- precio -			0,000				11100100010100 			 13,885				- 					- 
- estimaba, -			0,000				11100100010101 			 13,885				- 					- 
- zoltanís. -			0,000				11100100010110 			 13,885				- 					- 
- -En -			0,000				11100100010111 			 13,885				- 					- 
- fueras -			0,000				11100100011000 			 13,885				- 					- 
- tantos; -			0,000				11100100011001 			 13,885				- 					- 
- vosotros, -			0,000				11100100011010 			 13,885				- 					- 
- mentís -			0,000				11100100011011 			 13,885				- 					- 
- decís, -			0,000				11100100011100 			 13,885				- 					- 
- hacéis -			0,000				11100100011101 			 13,885				- 					- 
- pobres -			0,000				1110010001111 			 13,885				- 					- 
- engañar -			0,000				11100100100000 			 13,885				- 					- 
- -Bien -			0,000				11100100100001 			 13,885				- 					- 
- -le -			0,000				11100100100010 			 13,885				- 					- 
- respondí-; -			0,000				11100100100011 			 13,885				- 					- 
- tratado -			0,000				11100100100100 			 13,885				- 					- 
- trataré -			0,000				11100100100101 			 13,885				- 					- 
- cuantas -			0,000				11100100100110 			 13,885				- 					- 
- ¿cuándo -			0,000				11100100100111 			 13,885				- 					- 
- vas? -			0,000				11100100101000 			 13,885				- 					- 
- -Mañana -			0,000				11100100101001 			 13,885				- 					- 
- -dije-, -			0,000				11100100101010 			 13,885				- 					- 
- Francia -			0,000				11100100101011 			 13,885				- 					- 
- pienso -			0,000				11100100101100 			 13,885				- 					- 
- irme -			0,000				11100100101101 			 13,885				- 					- 
- -¿No -			0,000				1110010010111 			 13,885				- 					- 
- Zoraida- -			0,000				11100100110000 			 13,885				- 					- 
- vengan -			0,000				11100100110001 			 13,885				- 					- 
- irte -			0,000				11100100110010 			 13,885				- 					- 
- Francia, -			0,000				11100100110011 			 13,885				- 					- 
- amigos? -			0,000				11100100110100 			 13,885				- 					- 
- yo-; -			0,000				11100100110101 			 13,885				- 					- 
- aguardaré, -			0,000				1110010011011 			 13,885				- 					- 
- partirme -			0,000				11100100111000 			 13,885				- 					- 
- mañana; -			0,000				11100100111001 			 13,885				- 					- 
- comodidad, -			0,000				11100100111010 			 13,885				- 					- 
- tarda, -			0,000				11100100111011 			 13,885				- 					- 
- sea. -			0,000				11100100111100 			 13,885				- 					- 
- -Debes -			0,000				11100100111101 			 13,885				- 					- 
- ser, -			0,000				1110010011111 			 13,885				- 					- 
- casado -			0,000				11100101000000 			 13,885				- 					- 
- Zoraida-, -			0,000				11100101000001 			 13,885				- 					- 
- deseas -			0,000				11100101000010 			 13,885				- 					- 
- verte -			0,000				11100101000011 			 13,885				- 					- 
- mujer. -			0,000				11100101000100 			 13,885				- 					- 
- yo- -			0,000				11100101000101 			 13,885				- 					- 
- casado; -			0,000				11100101000110 			 13,885				- 					- 
- dada -			0,000				11100101000111 			 13,885				- 					- 
- casarme -			0,000				11100101001000 			 13,885				- 					- 
- allá. -			0,000				11100101001001 			 13,885				- 					- 
- ¿es -			0,000				11100101001010 			 13,885				- 					- 
- dama -			0,000				11100101001011 			 13,885				- 					- 
- diste? -			0,000				11100101001100 			 13,885				- 					- 
- -Tan -			0,000				11100101001101 			 13,885				- 					- 
- yo-, -			0,000				1110010100111 			 13,885				- 					- 
- encarecella -			0,000				11100101010000 			 13,885				- 					- 
- decirte -			0,000				11100101010001 			 13,885				- 					- 
- riyó -			0,000				11100101010010 			 13,885				- 					- 
- veras -			0,000				11100101010011 			 13,885				- 					- 
- -Gualá, -			0,000				11100101010100 			 13,885				- 					- 
- reino. -			0,000				11100101010101 			 13,885				- 					- 
- mírala -			0,000				11100101010110 			 13,885				- 					- 
- verdad. -			0,000				11100101010111 			 13,885				- 					- 
- Servíanos -			0,000				11100101011000 			 13,885				- 					- 
- intérprete -			0,000				11100101011001 			 13,885				- 					- 
- destas -			0,000				11100101011010 			 13,885				- 					- 
- ladino; -			0,000				11100101011011 			 13,885				- 					- 
- hablaba -			0,000				11100101011100 			 13,885				- 					- 
- bastarda -			0,000				11100101011101 			 13,885				- 					- 
- usa, -			0,000				1110010101111 			 13,885				- 					- 
- palabras. -			0,000				11100101100000 			 13,885				- 					- 
- corriendo, -			0,000				11100101100001 			 13,885				- 					- 
- bardas -			0,000				11100101100010 			 13,885				- 					- 
- paredes -			0,000				11100101100011 			 13,885				- 					- 
- saltado -			0,000				11100101100100 			 13,885				- 					- 
- andaban -			0,000				11100101100101 			 13,885				- 					- 
- cogiendo -			0,000				11100101100110 			 13,885				- 					- 
- madura. -			0,000				11100101100111 			 13,885				- 					- 
- Sobresaltóse -			0,000				11100101101000 			 13,885				- 					- 
- viejo, -			0,000				11100101101001 			 13,885				- 					- 
- miedo -			0,000				11100101101010 			 13,885				- 					- 
- tienen, -			0,000				11100101101011 			 13,885				- 					- 
- soldados, -			0,000				11100101101100 			 13,885				- 					- 
- insolentes -			0,000				11100101101101 			 13,885				- 					- 
- imperio -			0,000				1110010110111 			 13,885				- 					- 
- sujetos, -			0,000				11100101110000 			 13,885				- 					- 
- tratan -			0,000				11100101110001 			 13,885				- 					- 
- peor -			0,000				11100101110010 			 13,885				- 					- 
- esclavos -			0,000				11100101110011 			 13,885				- 					- 
- suyos. -			0,000				11100101110100 			 13,885				- 					- 
- -Hija, -			0,000				11100101110101 			 13,885				- 					- 
- retírate -			0,000				1110010111011 			 13,885				- 					- 
- enciérrate, -			0,000				11100101111000 			 13,885				- 					- 
- voy -			0,000				11100101111001 			 13,885				- 					- 
- canes; -			0,000				11100101111010 			 13,885				- 					- 
- busca -			0,000				11100101111011 			 13,885				- 					- 
- vete -			0,000				11100101111100 			 13,885				- 					- 
- llévete -			0,000				11100101111101 			 13,885				- 					- 
- incliné, -			0,000				1110010111111 			 13,885				- 					- 
- dejándome -			0,000				11100110000000 			 13,885				- 					- 
- mandado; -			0,000				11100110000001 			 13,885				- 					- 
- encubrió -			0,000				11100110000010 			 13,885				- 					- 
- árboles -			0,000				11100110000011 			 13,885				- 					- 
- mí, -			0,000				11100110000100 			 13,885				- 					- 
- llenos -			0,000				11100110000101 			 13,885				- 					- 
- -¿Tamejí, -			0,000				11100110000110 			 13,885				- 					- 
- tamejí? -			0,000				11100110000111 			 13,885				- 					- 
- -Que -			0,000				11100110001000 			 13,885				- 					- 
- «¿Vaste, -			0,000				11100110001001 			 13,885				- 					- 
- vaste?» -			0,000				11100110001010 			 13,885				- 					- 
- respondí: -			0,000				11100110001011 			 13,885				- 					- 
- -Señora, -			0,000				11100110001100 			 13,885				- 					- 
- sí; -			0,000				11100110001101 			 13,885				- 					- 
- ti: -			0,000				1110011000111 			 13,885				- 					- 
- jumá -			0,000				11100110010000 			 13,885				- 					- 
- aguarda, -			0,000				11100110010001 			 13,885				- 					- 
- sobresaltes -			0,000				11100110010010 			 13,885				- 					- 
- veas; -			0,000				11100110010011 			 13,885				- 					- 
- iremos -			0,000				11100110010100 			 13,885				- 					- 
- pasamos; -			0,000				11100110010101 			 13,885				- 					- 
- echándome -			0,000				11100110010110 			 13,885				- 					- 
- desmayados -			0,000				11100110010111 			 13,885				- 					- 
- pasos -			0,000				11100110011000 			 13,885				- 					- 
- caminar -			0,000				11100110011001 			 13,885				- 					- 
- casa; -			0,000				11100110011010 			 13,885				- 					- 
- ordenara -			0,000				11100110011011 			 13,885				- 					- 
- postura -			0,000				11100110011100 			 13,885				- 					- 
- íbamos, -			0,000				11100110011101 			 13,885				- 					- 
- advertida -			0,000				1110011001111 			 13,885				- 					- 
- discreta, -			0,000				11100110100000 			 13,885				- 					- 
- cuello; -			0,000				11100110100001 			 13,885				- 					- 
- rodillas, -			0,000				11100110100010 			 13,885				- 					- 
- claras -			0,000				11100110100011 			 13,885				- 					- 
- desmayaba, -			0,000				11100110100100 			 13,885				- 					- 
- ansimismo, -			0,000				11100110100101 			 13,885				- 					- 
- sostenía -			0,000				11100110100110 			 13,885				- 					- 
- voluntad. -			0,000				11100110100111 			 13,885				- 					- 
- Su -			0,000				11100110101000 			 13,885				- 					- 
- padre: -			0,000				11100110101001 			 13,885				- 					- 
- -Sin -			0,000				11100110101010 			 13,885				- 					- 
- entrada -			0,000				11100110101011 			 13,885				- 					- 
- canes -			0,000				11100110101100 			 13,885				- 					- 
- desmayado. -			0,000				11100110101101 			 13,885				- 					- 
- quitándola -			0,000				1110011010111 			 13,885				- 					- 
- arrimó -			0,000				11100110110000 			 13,885				- 					- 
- suspiro -			0,000				11100110110001 			 13,885				- 					- 
- enjutos -			0,000				11100110110010 			 13,885				- 					- 
- -Amejí, -			0,000				11100110110011 			 13,885				- 					- 
- amejí. -			0,000				11100110110100 			 13,885				- 					- 
- «Vete, -			0,000				11100110110101 			 13,885				- 					- 
- vete.» -			0,000				1110011011011 			 13,885				- 					- 
- importa, -			0,000				11100110111000 			 13,885				- 					- 
- vaya; -			0,000				11100110111001 			 13,885				- 					- 
- idos. -			0,000				11100110111010 			 13,885				- 					- 
- sobresalte -			0,000				11100110111011 			 13,885				- 					- 
- pueda -			0,000				11100110111100 			 13,885				- 					- 
- pesadumbre; -			0,000				11100110111101 			 13,885				- 					- 
- mego, -			0,000				1110011011111 			 13,885				- 					- 
- entraron. -			0,000				11100111000000 			 13,885				- 					- 
- -Ellos, -			0,000				11100111000001 			 13,885				- 					- 
- sobresaltaron, -			0,000				11100111000010 			 13,885				- 					- 
- -dije -			0,000				11100111000011 			 13,885				- 					- 
- padre-; -			0,000				11100111000100 			 13,885				- 					- 
- vaya, -			0,000				11100111000101 			 13,885				- 					- 
- pesadumbre: -			0,000				11100111000110 			 13,885				- 					- 
- quédate -			0,000				11100111000111 			 13,885				- 					- 
- paz, -			0,000				11100111001000 			 13,885				- 					- 
- licencia, -			0,000				11100111001001 			 13,885				- 					- 
- volveré, -			0,000				11100111001010 			 13,885				- 					- 
- fuere -			0,000				11100111001011 			 13,885				- 					- 
- yerbas -			0,000				11100111001100 			 13,885				- 					- 
- ensalada -			0,000				11100111001101 			 13,885				- 					- 
- -Todas -			0,000				1110011100111 			 13,885				- 					- 
- quisieres -			0,000				11100111010000 			 13,885				- 					- 
- Morato-; -			0,000				11100111010001 			 13,885				- 					- 
- enojaban, -			0,000				11100111010010 			 13,885				- 					- 
- fuesen, -			0,000				11100111010011 			 13,885				- 					- 
- fueses, -			0,000				11100111010100 			 13,885				- 					- 
- buscases -			0,000				11100111010101 			 13,885				- 					- 
- yerbas. -			0,000				11100111010110 			 13,885				- 					- 
- despedí -			0,000				11100111010111 			 13,885				- 					- 
- entrambos; -			0,000				11100111011000 			 13,885				- 					- 
- arrancándosele -			0,000				11100111011001 			 13,885				- 					- 
